step,parameter_norm_total,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm,parameter_group_norm_decay,parameter_group_norm_no_decay
32650,39.34977414809279,6.324590928120405,20.48184113226532,6.3834936069576615,5.964105663702625,25.59915561291991,18.172433246821786,0.22583112757285248,2.266083687929468,4.6731872152794045,,20.5519569728559,33.55624815279252
32700,39.31640975144466,6.237893438958209,20.482900626182303,6.274528159667281,5.894513068470888,25.608438372636773,18.196938525714426,0.2206078673537786,2.2086343795505305,4.621377926264727,,20.474942983402386,33.564218828536944
32750,39.28924721447702,6.154155147002203,20.48390889669693,6.16818266451974,5.8279481326094364,25.617295575424126,18.230659802567608,0.2154925021864048,2.1526596031851875,4.570139032697602,,20.410256916453154,33.57180899630919
32800,39.71609409228161,7.934480898337061,20.41163223605404,8.209401554376255,6.914007131925657,25.289679893998276,17.53119624623286,0.3507697204225615,3.2704503828761986,4.984978205690099,,21.641242163939875,33.30202347528866
32850,40.16297004098463,8.582597507120589,20.3235418395444,8.923164689066263,7.432935476055817,25.172176331165915,17.821656007785176,0.3838343262808215,3.6360337858218954,5.183384723505653,,22.65035969324605,33.1666303425537
32900,40.33154407296718,8.474262757146779,20.33187851333751,8.929851438236382,7.317293359201611,25.183238729582783,18.276710227194194,0.3693760693969871,3.597764552815068,5.180348177459377,,22.92939473283093,33.17945606087778
32950,40.35346008045667,8.343360906662673,20.3325650501591,8.82855781022532,7.238837662111452,25.206508338754272,18.442195403147238,0.3611304088605237,3.5300892976357776,5.192117533270802,,22.94215653656396,33.19727690514398
33000,40.319280190086985,8.220904577296187,20.32899320541278,8.690910696622387,7.090721535259772,25.23026599705606,18.52406799240412,0.3528128138330396,3.473905316137254,5.204127718287147,,22.859152798789037,33.21300179701251
33050,40.228196338021256,8.114445526348216,20.32726624826237,8.554080990020312,6.944617128002528,25.24698925676474,18.478241180668366,0.3416536616960847,3.439467574621838,5.202236496030057,,22.68081011740886,33.22481953342156
33100,40.1443922177759,7.998848493744456,20.321672296309146,8.418827478737551,6.814994919815127,25.264623551963403,18.44583167560923,0.32963871764661107,3.407065288298067,5.199308369974486,,22.517455866531872,33.23456646074108
33150,40.135116014502785,7.861659960035139,20.320642204105393,8.26160868500988,6.719666368232997,25.294681731271623,18.561920249546127,0.32240763957775376,3.33454108886557,5.205413357485545,,22.4680322357079,33.25680479169321
33200,40.187023965000755,7.74402655986238,20.32224081794405,8.109479067427303,6.644625942656356,25.32859694675282,18.77776130088277,0.314642270720309,3.2742658012877577,5.211219839761412,,22.520739774158674,33.28382753212395
33250,40.17447792566843,7.645460741452351,20.324802925255508,7.970641969720899,6.583086379159202,25.354673018254193,18.841861880899856,0.30689871207619945,3.233338197324253,5.210179200014506,,22.46675465529586,33.305158937599465
33300,40.26413480879463,7.571625906623328,20.331023712075087,7.882694356376821,6.502065273055854,25.38734669459846,19.083955188446875,0.3039574968040969,3.188718575591494,5.208814699936131,,22.584919764314105,33.33349593337431
33350,40.27276632762743,7.452269923198088,20.332699191344712,7.7853073352466,6.3871330019389445,25.412981048543585,19.213053564040887,0.3008804234833522,3.1026247180236135,5.182316449098845,,22.570309689419858,33.35381279858964
33400,40.16976198849947,7.430241476087618,20.338228659532113,7.897656719396153,6.461855775837907,25.40336908226002,18.949009480532983,0.2693576114765715,3.182070309099579,5.102444226975027,,22.39139911920394,33.35018776104881
33450,39.826881606981836,7.678530235518823,20.334862662278535,8.903235929889131,7.476410501205778,25.242575112179946,17.430458911812828,0.23761643261918547,3.5550351951285393,4.984623905686189,,21.95812835825098,33.2268129308112
33500,39.7936090290157,7.560959736611573,20.335930750600273,8.808898229544488,7.286419905028705,25.27051612974132,17.506945762679585,0.23858761206849918,3.4767866426224456,4.988729303494672,,21.865481747508966,33.248037949682264
33550,39.82093339470314,7.427197423369209,20.333004453642776,8.645691655983788,7.12535921498726,25.307520187243306,17.743281133966867,0.24217286710882696,3.3713197884880852,4.987447077849153,,21.875145230871993,33.27438590798697
33600,39.880845133569444,7.299878264527764,20.330267023880634,8.473232941674189,6.969906095531902,25.342678039961132,18.04720220328993,0.24246849470278745,3.2712504939010874,4.978539223085223,,21.945562411320374,33.29976124566949
33650,39.949226666385066,7.179505233657184,20.328169448476427,8.30649124059232,6.828950783848226,25.374366153037354,18.35513008420744,0.24174220622662687,3.176959656556798,4.9606256810635045,,22.033786446294513,33.32345969555532
33700,40.00944425334707,7.06529435126696,20.326531885135616,8.13963759730407,6.698801591962189,25.402162179793276,18.63682233805194,0.24037752332704923,3.086903575472166,4.934972991179466,,22.1106105150072,33.3448126717686
33750,40.039620084777034,6.955007324025382,20.3254903034,7.974695117134426,6.572875770605723,25.425256481750655,18.8506757075356,0.23811656042778867,3.0015966031281227,4.900725662351036,,22.13756263461023,33.36314579190621
33800,40.03104820757162,6.847898510603413,20.324926745436965,7.811874115376367,6.4489652355036,25.444163174827107,18.980977382237324,0.2350187362210884,2.920376337958011,4.8587195598105835,,22.09869591724433,33.37862278995483
33850,39.99250736365524,6.744103241157118,20.32472124406192,7.6516207812654535,6.3277945126443536,25.460164867339515,19.045416735090487,0.23131944309906272,2.8424042934620344,4.811909656637745,,22.00845173781865,33.39204542007161
33900,39.935835592514465,6.644138400885448,20.32481892733778,7.495346630468153,6.208483970518241,25.474357654917878,19.06738024299262,0.22725378159937568,2.767285758662024,4.762901281490222,,21.886740079208458,33.40421490137907
33950,39.8710522394538,6.547828610016424,20.32510558179162,7.343576601137195,6.092150246234769,25.48749364366131,19.066576312565513,0.22296618199643248,2.6948160008903996,4.713385898600996,,21.75077054118892,33.41563687176712
34000,39.80455089322234,6.455003419778903,20.325521514547038,7.196412149702649,5.978964440375147,25.500021327564955,19.05590365669414,0.21857282320176424,2.624726087685878,4.664386478616427,,21.61162580690683,33.42663461662521
34050,39.740880444032655,6.365704612257888,20.3260412219701,7.053855409253193,5.868759137656329,25.51219541460947,19.044714559556134,0.2141476592524669,2.556739249771753,4.6165115844321924,,21.477394618476364,33.43739073057496
34100,39.68099725138215,6.279833124169186,20.326640348686812,6.915863051379979,5.761743183989186,25.524171322981633,19.034961773306698,0.2097165697175953,2.4907608198732314,4.570024368713912,,21.349747116997982,33.44801699509904
34150,39.94692068882159,7.493677343914477,20.35342319323477,7.901711104032357,7.257444686200377,25.450140020914255,18.260304160331856,0.3475787111977616,3.0183367914319046,4.45560230469335,,21.88569080576452,33.41815390582605
34200,39.89130049602912,7.49723476351785,20.35413729580499,7.796342453523627,7.195351148905504,25.466500848203808,18.176609411641973,0.34236693014045594,3.0376780043394107,4.470334369170101,,21.765484824476907,33.4302187492089
34250,39.83168828853925,7.4306284288816205,20.347920548025485,7.619045194954013,7.069308800838048,25.493567814252437,18.164522014748734,0.32718979730268866,3.0506858793413794,4.472215157177032,,21.630628172140238,33.446663761785985
34300,39.87112778823954,7.333177864210591,20.344900642313974,7.480699400085164,6.941475707517936,25.52921198215476,18.348933333534145,0.3149831965087088,3.016184701016102,4.500088819885002,,21.664120258141217,33.47196923616718
34350,40.03740204490691,7.2269803564404205,20.34521587690463,7.363080772961411,6.808422647364152,25.575880389829152,18.776884926104355,0.3052080846427273,2.9651764167829535,4.548015230889625,,21.91356687135146,33.50804604091865
34400,39.959118693239176,7.121902144371107,20.34379332997381,7.249112416401659,6.6804788800057775,25.59287541866705,18.716678758608566,0.2952957585495415,2.9223816008445715,4.5852449103103075,,21.751689099118693,33.52007142110019
34450,39.97065949042462,7.040893632208039,20.34273954174493,7.131403718546015,6.558821227507956,25.62168845734321,18.82185191300222,0.2841923762822002,2.904646317267325,4.596364392597642,,21.739395233315374,33.54179951924429
34500,40.15435941460243,6.941753676060148,20.34278852746687,7.0400242691613375,6.4443858663461295,25.670705858476783,19.253793725211832,0.2754014339206364,2.858881560072174,4.61744281071564,,22.017998223293198,33.57946298314088
34550,40.33315040151127,6.85167208441434,20.343251267857998,6.954449785045255,6.328658669180531,25.718167111724302,19.66173031900752,0.26563309705206667,2.8230042760294873,4.637431793458817,,22.286500946928143,33.61658663299265
34600,40.42121538461896,6.757552929708824,20.343679977727593,6.86731482454185,6.216249370700461,25.756615336442806,19.89077521452698,0.25721746480755703,2.7797326514472203,4.658733812485323,,22.40057735798579,33.64652711943167
34650,40.51021040780607,6.677015821391943,20.34385345247958,6.791301409556203,6.112750038786944,25.796810048034818,20.106931468298438,0.2485098421384432,2.7485090080208563,4.664181086048687,,22.513887879865226,33.67791560975199
34700,40.636977801222535,6.59581387833418,20.34369851512574,6.72690275123386,6.012020814859122,25.84209567276179,20.385514382628106,0.23996445523012716,2.7161802545297724,4.666818659735929,,22.689089990354393,33.71304139686382
34750,40.65753986170265,6.518412873165552,20.34325929458182,6.64291021021476,5.917894862991925,25.876479846978913,20.46659603978485,0.23192519208620865,2.683962748547539,4.670834911098943,,22.686712348823622,33.73942249665329
34800,40.7552166888346,6.4413480781866,20.343548236434177,6.576016068840934,5.826181733632264,25.921546775872297,20.67992762549515,0.2242843200124323,2.649127552204124,4.668427188776941,,22.8093483392808,33.77456610663134
34850,40.796625550377165,6.381345451700282,20.34163358285697,6.486695329911746,5.740577950464124,25.960782972880953,20.789965247527906,0.21584184106658624,2.629511244761929,4.656581745331429,,22.83990967797661,33.803893003610646
34900,40.89915840390556,6.3028701171423585,20.34177552538217,6.447331965062231,5.649278177445841,26.007187108143153,20.999589248018314,0.20926386669495195,2.5924255454363614,4.650132264493954,,22.969061146144337,33.840262827177355
34950,41.032161539738695,6.221745018259311,20.342993517165155,6.368239868956818,5.5676441149007925,26.058866580864688,21.26713686611811,0.20408439956127092,2.5390378787405234,4.657643453449689,,23.145114965891835,33.88129179707971
35000,40.73390594499104,6.199395489034492,20.336097819903166,6.284796103170977,5.511184198373337,26.056705906003888,20.749964234702308,0.19418725568976736,2.5585592407752653,4.614436991246039,,22.62027601297205,33.87586466250474
35050,40.94592872930286,6.114080921329416,20.338216965680537,6.206950963025874,5.435760438536279,26.122068266618218,21.153481347362284,0.1900394456406965,2.4968035546722436,4.622545427179181,,22.92288187683956,33.92802036614588
35100,41.05343693262336,6.05621360757096,20.337810775563046,6.139367196270164,5.363660515919822,26.17347195089519,21.359297758684477,0.18422300869697855,2.459616341627573,4.611490486133139,,23.054825632036383,33.96851040386201
35150,41.18592075460983,5.993628726396055,20.338605751295425,6.076060899004985,5.270842278508114,26.226150427128314,21.612289676585547,0.17849728957068706,2.416914507797998,4.606727309464941,,23.227539879599313,34.01119609109072
35200,40.71260177632208,5.9777128281665,20.331905487722576,6.075529350946599,5.231617220902801,26.194021528855995,20.76769159205297,0.1702028213147932,2.439512093521472,4.550897732073734,,22.421046661729704,33.98253389595783
35250,40.93070844882937,5.900263653647437,20.334225413709273,6.001257900737519,5.168991587606915,26.264068410617593,21.167112245855375,0.16695493789213153,2.3795194370297668,4.55604788521069,,22.73093490554887,34.038617663512305
35300,40.91011470621957,5.867177982139783,20.330579801219656,5.901692942686549,5.129807216521477,26.301018520676422,21.139703269847153,0.16268537356722854,2.354427984458615,4.531655751799662,,22.652373700590715,34.06622155456676
35350,41.0755460773068,5.8031255171696685,20.33101976218376,5.835708414266847,5.083319253923203,26.36347872100657,21.432174307939338,0.1587601050842016,2.30834539317901,4.533592263639524,,22.875731773880442,34.115998906062096
35400,41.321746571416654,5.735499629147176,20.33302105541561,5.762885965297277,5.03585445766074,26.436892783427176,21.86204817310643,0.15529607241417304,2.250967433476395,4.543009144429647,,23.227576579811075,34.175523784448366
35450,40.980909686950795,5.723005481483657,20.324837053364355,5.747882933796862,5.033510954915279,26.42420334086406,21.251899640769903,0.14865353408890933,2.271948671747122,4.488113840834444,,22.63692804618553,34.161446799013596
35500,41.19213860098069,5.659675123928479,20.32674190606514,5.6792962682389625,4.9912541245413005,26.496335361236337,21.61480618041245,0.14559632149211532,2.2177373804076956,4.49685540025822,,22.930388488908388,34.21972481289324
35550,41.4327848707871,5.59862673606029,20.328784013690935,5.608094162774242,4.954693415347079,26.572219538136988,22.02242339261266,0.14241387988770723,2.1626913414925837,4.506037677059463,,23.269415895874825,34.2813352425738
35600,40.81286349553344,5.653584752737601,20.318563660409488,5.590536662428324,4.943868158740543,26.510951784618705,20.929923606850764,0.1352679997772033,2.199271830102462,4.4090229815855775,,22.22674623519805,34.229542481621856
35650,40.75294954020461,5.6078951766208505,20.316515865135397,5.547601750658105,4.853771528469333,26.536661862103085,20.831877456983786,0.13214052697184006,2.1759425439207796,4.39828143051519,,22.088839194243004,34.247424418156434
35700,41.026525445276384,5.545322683177588,20.31889405650481,5.493763842390361,4.802600685315966,26.617153514651612,21.30330831314467,0.12987338665554088,2.1216276862720043,4.4158055697891445,,22.491188224690593,34.31212966799715
35750,41.07897669630672,5.504738766186627,20.315907681733986,5.463061113959696,4.763148702524475,26.66174390987012,21.38375158450582,0.12620303705685879,2.1018537046874486,4.400490194963879,,22.5351802526957,34.34600380530789
35800,41.31144378284237,5.451154766448982,20.318053277081138,5.407478660281756,4.720915469568573,26.736567673254942,21.77137318474917,0.12379951053356318,2.052714834120466,4.4162694695252735,,22.86449857932347,34.4071226948587
